550	-6.41639801070359E-4
548	-6.21968284363512E-4
546	-6.11531713054492E-4
544	-6.06981172190704E-4
542	-6.11752309040053E-4
540	-5.92748527679343E-4
538	-5.87699682765942E-4
536	-5.93017123863615E-4
534	-5.62768971235871E-4
532	-5.65354998279177E-4
530	-5.70570926817044E-4
528	-5.53279531469026E-4
526	-5.53878209074935E-4
524	-5.52313580101892E-4
522	-5.42982922441644E-4
520	-5.49030236108182E-4
518	-5.30155680106372E-4
516	-5.27268049603069E-4
514	-5.15736160916673E-4
512	-5.00862035256444E-4
510	-5.07887407786895E-4
508	-4.9190777462023E-4
506	-5.0221924995654E-4
504	-4.84333179046193E-4
502	-4.89330099131937E-4
500	-4.81670502394139E-4
498	-4.63911117999579E-4
496	-4.3341684462604E-4
494	-4.29514429587725E-4
492	-4.32354719029003E-4
490	-4.2945327581509E-4
488	-4.12662044498049E-4
486	-3.92875698753338E-4
484	-3.84246945505804E-4
482	-3.66436363100995E-4
480	-3.71921379113886E-4
478	-3.62202406953151E-4
476	-3.49747910825462E-4
474	-3.50724722346582E-4
472	-3.49131122821142E-4
470	-3.34221040879061E-4
468	-3.35777911905008E-4
466	-3.39979282771855E-4
464	-3.22100009051366E-4
462	-2.82954637518874E-4
460	-2.62967782707677E-4
458	-2.12113622453684E-4
456	-1.88791032582517E-4
454	-1.53440205041697E-4
452	-1.14838161648343E-4
450	-1.18063057214449E-4
448	-1.35535073413713E-4
446	-1.65115988254422E-4
444	-1.91801943068728E-4
442	-2.20221409663324E-4
440	-2.04748420362356E-4
438	-2.06194069010305E-4
436	-1.65632512676947E-4
434	-1.12135105833754E-4
432	-6.89474597189662E-5
430	-3.47874425706423E-5
428	2.8963645213385E-5
426	6.6289322589E-5
424	1.05001065842934E-4
422	1.16029314660893E-4
420	1.4028801826124E-4
418	1.38310777212766E-4
416	1.38012306526088E-4
414	1.50056194283637E-4
412	1.36967382509757E-4
410	1.46641350715003E-4
408	1.52632040094762E-4
406	1.57200013606744E-4
404	1.73105288809215E-4
402	1.96333744979877E-4
400	2.19954396042194E-4
398	2.38969407547602E-4
396	2.57147457117446E-4
394	2.72552432699827E-4
392	2.8478168848756E-4
390	3.04002363211204E-4
388	3.29967862499667E-4
386	3.63006875097307E-4
384	3.85494369427041E-4
382	4.1466998347384E-4
380	4.45640960816322E-4
378	4.66808750894796E-4
376	5.09812769090223E-4
374	5.41137077037099E-4
372	5.72385472067161E-4
370	5.9393020798082E-4
368	6.24706250284101E-4
366	6.85967761626173E-4
364	7.27019145936376E-4
362	7.84143545564927E-4
360	8.3758557947786E-4
358	8.66140624245976E-4
356	9.24302332780451E-4
354	9.59518825206477E-4
352	0.00100373361409866
350	0.00104942950655917
348	0.00111593767121998
346	0.00115996557831353
344	0.001228942605713
342	0.00130574700245927
340	0.00137651311194912
338	0.0014400252781694
336	0.00151595701760189
334	0.00158945341768785
332	0.00166679282330305
330	0.00177469964602815
328	0.001871113531436
326	0.00197257260979553
324	0.0020865522179187
322	0.00219672288255424
320	0.00231484386988591
318	0.00244255794089451
316	0.00258083107716047
314	0.00272151459889842
312	0.0028760777178003
310	0.003040608061978
308	0.00318761426566537
306	0.00334014012828878
304	0.00347801322263211
302	0.00364008653081116
300	0.00374560015279654
298	0.00389216761629929
296	0.00403148829061254
294	0.00410175622621751
292	0.00422046451513124
290	0.00431590710852022
288	0.00444036639588687
286	0.00456843486034776
284	0.00462087366430057
282	0.00473820122707498
280	0.00483271860958313
278	0.00491951842337237
276	0.00503913213005741
274	0.00511902455022308
272	0.00526268281500787
270	0.00540180907154029
268	0.00554027960074681
266	0.00571052506094194
264	0.00590033332560469
262	0.00610612919050963
260	0.00629161195380393
258	0.00650835431906405
256	0.00676968839860012
254	0.0069786873324878
252	0.00729962881834661
250	0.0076754670667419
248	0.00817103974005553
246	0.00879580144611715
244	0.00969931605730611
242	0.0109400115090191
240	0.012782095591884
238	0.0154667078755824
236	0.0193547879428247
234	0.0250594119154734
232	0.0334858751935201
230	0.0447546608916755
228	0.0602956364379878
226	0.0817452483960503
224	0.110188501746807
222	0.147518764189971
220	0.196159985832294
218	0.248804862781213
216	0.313730785669148
214	0.382775395612596
212	0.459299443724238
210	0.537767104513388
208	0.611871129516351
206	0.681225308434849
204	0.74078607714944
202	0.811311193208224
200	0.892931776759009
