550	0.0022424901058636
548	0.00226286367973992
546	0.00229558693718882
544	0.00228811966771281
542	0.00228322028747127
540	0.00232005419095142
538	0.0023656480136086
536	0.0023671410281353
534	0.00241274358054568
532	0.00239404147042018
530	0.002340756982451
528	0.0023587617731116
526	0.00236513085716952
524	0.00236227642210467
522	0.00242623855818074
520	0.00247790141292098
518	0.00248224518214271
516	0.00248530520876326
514	0.0024997703543117
512	0.00256978808147118
510	0.00261716480744044
508	0.00268000740645334
506	0.00270076833059387
504	0.00271053181670297
502	0.00272853798514388
500	0.00273833802268752
498	0.00273840262300851
496	0.00274872786963438
494	0.00277651456456657
492	0.00278481240521728
490	0.00278570679607458
488	0.00283293516847893
486	0.00290161097504972
484	0.00291866329152657
482	0.00293379687294377
480	0.00291350143411883
478	0.0029490910277783
476	0.00300998127036249
474	0.00298585945731901
472	0.00295951367708614
470	0.00295457878584079
468	0.0029540239749283
466	0.00295996204092506
464	0.00298884959525278
462	0.00304770857379428
460	0.00311107919611454
458	0.00318384541727159
456	0.00322262027376989
454	0.00324894963550577
452	0.00328420188106356
450	0.00329689275625548
448	0.00332043402287382
446	0.00336487203788734
444	0.00336533981555351
442	0.00335373771559537
440	0.00337507721903224
438	0.00342699963890969
436	0.00347658732646189
434	0.00355125507786726
432	0.0035675804217176
430	0.0035984407120172
428	0.00365557132821057
426	0.00372093822254551
424	0.00382636487229944
422	0.00391188851729848
420	0.00395840384840866
418	0.00396253894006139
416	0.0040024442277999
414	0.00407289318319301
412	0.00411331578417368
410	0.00414945321073379
408	0.00419632643626455
406	0.00425721986520082
404	0.00431773468116895
402	0.0044059040663101
400	0.00447633762843363
398	0.00454311448371142
396	0.00464473340636299
394	0.00474106703959209
392	0.00481553471136573
390	0.00490279837630641
388	0.00502297154708274
386	0.00510076943002584
384	0.00519516670211668
382	0.00529105285959393
380	0.00543903453115127
378	0.00554606697189826
376	0.00568536129014131
374	0.00580489320567341
372	0.00591519030537946
370	0.00603629087735682
368	0.00616327254514631
366	0.00631358263222935
364	0.00644264945209179
362	0.00658491317941325
360	0.00673401934550676
358	0.00690584926950539
356	0.00711713301493511
354	0.00735819229080643
352	0.00759569271513226
350	0.00786071903372965
348	0.00815136628305801
346	0.00845905921603846
344	0.00880362867971536
342	0.00920699244988238
340	0.00963466066042784
338	0.0101900721269794
336	0.0108906518010007
334	0.0117343467543663
332	0.0127959285881138
330	0.0141097930074484
328	0.0157376737773473
326	0.0177990221560065
324	0.0203594037422802
322	0.0232100859713802
320	0.0264524070809903
318	0.0298905475525399
316	0.0338082246883899
314	0.0375862096535826
312	0.0413347326556083
310	0.0449446440288606
308	0.0482636989834311
306	0.051193853154986
304	0.0535541318143218
302	0.0553731533654318
300	0.056564577492411
298	0.0571752895614217
296	0.0571873353620522
294	0.0566537087466445
292	0.0556690530994266
290	0.0543211713256192
288	0.0527106464220724
286	0.0501759893678349
284	0.0489997610592104
282	0.0470522460556227
280	0.0452458197779482
278	0.0435629688750546
276	0.0418984492581782
274	0.0403617261362384
272	0.0389821270918328
270	0.0377418270607252
268	0.0366461788847748
266	0.0357723041452706
264	0.0352560936823329
262	0.0350582545117063
260	0.0353864817153393
258	0.0363903291747876
256	0.0384701140653678
254	0.0421415492846543
252	0.0483515449334451
250	0.0583736604877101
248	0.0742880379684323
246	0.0999388855794256
244	0.140644690210528
242	0.201243622383328
240	0.292680523761446
238	0.426902739687247
236	0.612077118271199
234	0.869682075851026
232	1.22640520969941
230	1.68277650065648
228	2.27047992836839
226	3.0941331600197
224	
222	
220	
218	
216	
214	
212	
210	
208	
206	
204	
202	
200	
